x,y,z,Type,State,extra
72,77,83,1,7,0|9|0|11
80,70,86,1,7,0|9|47|5
64,63,83,1,7,0|9|47|10
74,72,74,1,7,0|9|0|7
54,66,69,1,7,0|9|0|13
70,66,83,1,7,0|9|0|7
72,76,77,1,7,0|9|0|10
75,77,73,1,7,0|9|0|9
54,55,73,1,7,0|9|65|11
64,67,76,1,7,0|9|0|13
46,69,69,1,7,0|379|57|14
62,63,82,1,7,0|9|44|10
77,79,73,1,7,0|9|0|7
58,55,72,1,7,0|9|66|10
77,74,82,1,7,0|9|0|9
81,73,73,1,7,0|9|9|5
79,78,86,1,7,0|9|0|6
81,75,71,1,7,0|9|30|5
75,68,78,1,7,0|9|0|6
80,68,83,1,7,0|9|50|5
72,72,91,1,7,0|9|0|6
48,61,76,1,7,0|9|0|13
67,84,78,1,7,0|9|0|7
77,72,82,1,7,0|9|0|7
70,84,74,1,7,0|9|0|7
81,82,75,1,7,0|9|8|5
69,64,79,1,7,0|9|56|6
75,78,73,1,7,0|9|0|9
58,76,75,1,7,0|9|0|9
81,78,85,1,7,0|9|49|5
82,77,77,1,7,0|9|28|5
51,58,79,1,7,0|9|9|10
76,77,79,1,7,0|9|0|9
61,81,75,1,7,0|9|13|8
50,66,68,1,7,0|9|0|12
74,76,83,1,7,0|9|0|11
82,71,83,1,7,0|9|48|5
78,78,78,1,7,0|9|0|8
74,83,82,1,7,0|9|0|8
64,82,76,1,7,0|9|0|7
41,53,61,1,7,0|2332|52|16
74,74,89,1,7,0|9|17|6
73,74,70,1,7,0|9|0|6
60,69,81,1,7,0|9|0|13
77,78,88,1,7,0|9|0|6
77,85,74,1,7,0|9|12|5
52,75,75,1,7,0|9|31|8
60,75,79,1,7,0|9|0|11
67,66,82,1,7,0|9|25|7
70,76,79,1,7,0|9|0|12
61,69,79,1,7,0|9|0|13
49,67,62,1,7,0|9|63|12
56,70,80,1,7,0|9|0|11
61,64,83,1,7,0|9|9|10
79,73,68,1,7,0|9|27|5
77,81,71,1,7,0|9|0|6
65,78,72,1,7,0|9|0|9
59,77,81,1,7,0|9|0|10
45,62,71,1,7,0|116|11|18
77,75,69,1,7,0|9|0|6
59,62,82,1,7,0|9|38|9
51,63,78,1,7,0|9|11|10
66,69,90,1,7,0|9|56|6
52,71,71,1,7,0|379|0|13
54,75,78,1,7,0|9|66|9
58,63,79,1,7,0|9|19|9
65,85,76,1,7,0|9|16|6
75,77,69,1,7,0|9|0|6
76,76,80,1,7,0|9|0|9
69,81,72,1,7,0|9|0|7
79,80,77,1,7,0|9|0|7
56,78,85,1,7,0|9|23|7
51,59,70,1,7,0|9|0|13
66,76,70,1,7,0|9|47|15
57,59,70,1,7,0|9|46|10
53,77,73,1,7,0|379|33|16
54,77,78,1,7,0|9|55|9
54,62,81,1,7,0|9|21|9
75,80,87,1,7,0|9|17|6
70,86,75,1,7,0|9|68|5
77,83,75,1,7,0|9|0|6
81,70,82,1,7,0|9|48|5
46,59,74,1,7,0|9|36|11
66,69,89,1,7,0|9|58|6
71,73,69,1,7,0|9|21|5
62,76,80,1,7,0|9|0|11
67,86,86,1,7,0|9|16|6
47,60,74,1,7,0|9|35|11
73,78,77,1,7,0|9|0|11
63,83,81,1,7,0|9|36|6
75,74,79,1,7,0|9|0|10
78,72,84,1,7,0|9|0|7
73,81,83,1,7,0|9|0|8
62,79,90,1,7,0|9|23|7
59,68,80,1,7,0|9|0|13
68,66,89,1,7,0|9|57|6
60,76,71,1,7,0|9|13|8
68,74,69,1,7,0|9|29|5
60,76,73,1,7,0|9|0|9
67,71,68,1,7,0|65|60|12
67,85,80,1,7,0|9|0|6
56,58,70,1,7,0|9|19|11
64,81,69,1,7,0|9|28|5
68,86,78,1,7,0|9|28|5
65,73,87,1,7,0|9|0|9
79,83,75,1,7,0|9|0|6
77,85,84,1,7,0|9|33|5
48,76,78,1,7,0|116|38|14
62,78,70,1,7,0|9|43|7
47,69,70,1,7,0|9|0|11
83,73,71,1,7,0|9|29|5
49,67,75,1,7,0|9|27|10
77,67,86,1,7,0|9|48|5
54,70,85,1,7,0|9|8|10
68,76,77,1,7,0|9|0|10
64,78,90,1,7,0|9|31|7
62,65,74,1,7,0|9|48|8
47,71,72,1,7,0|116|11|13
68,66,74,1,7,0|9|55|6
80,72,81,1,7,0|9|0|6
69,80,74,1,7,0|9|0|8
74,80,87,1,7,0|9|0|6
48,58,69,1,7,0|9|32|13
76,74,68,1,7,0|9|29|5
59,62,81,1,7,0|9|46|10
66,88,80,1,7,0|9|27|5
59,66,77,1,7,0|9|0|13
58,67,85,1,7,0|9|15|11
46,66,71,1,7,0|9|15|11
71,68,85,1,7,0|9|0|8
80,74,83,1,7,0|9|32|6
58,79,85,1,7,0|9|28|7
53,54,76,1,7,0|9|35|11
70,82,80,1,7,0|9|0|9
56,74,83,1,7,0|9|24|7
80,80,86,1,7,0|9|57|5
77,76,81,1,7,0|9|0|9
80,78,75,1,7,0|9|0|6
71,89,76,1,7,0|9|31|5
56,60,73,1,7,0|9|0|11
58,55,73,1,7,0|9|67|10
73,73,85,1,7,0|9|0|9
75,88,72,1,7,0|9|27|5
58,72,82,1,7,0|9|0|8
62,68,80,1,7,0|9|0|12
71,71,76,1,7,0|9|0|7
45,72,72,1,7,0|116|31|13
67,71,88,1,7,0|9|0|8
59,71,79,1,7,0|9|0|12
59,80,75,1,7,0|9|13|8
75,84,71,1,7,0|9|9|5
45,64,71,1,7,0|9|49|10
71,79,73,1,7,0|9|0|9
73,79,85,1,7,0|9|0|9
68,74,79,1,7,0|9|0|10
61,62,83,1,7,0|9|53|11
55,70,83,1,7,0|9|39|9
56,76,87,1,7,0|9|24|7
72,81,72,1,7,0|9|0|8
67,71,80,1,7,0|9|0|10
51,59,77,1,7,0|9|0|13
59,76,81,1,7,0|9|0|9
67,65,84,1,7,0|9|56|6
61,70,70,1,7,0|9|33|8
60,75,85,1,7,0|9|0|9
52,54,72,1,7,0|9|4|12
77,74,75,1,7,0|9|0|8
70,82,71,1,7,0|9|0|6
46,63,68,1,7,0|9|47|10
42,49,58,1,7,0|116|14|16
74,81,75,1,7,0|9|0|9
70,66,79,1,7,0|9|11|7
53,71,67,1,7,0|379|23|12
48,78,80,1,7,0|379|19|14
67,71,81,1,7,0|9|0|11
50,58,71,1,7,0|9|0|13
66,79,73,1,7,0|9|0|9
62,71,82,1,7,0|9|0|14
71,66,82,1,7,0|9|66|6
64,77,87,1,7,0|9|0|8
43,59,66,1,7,0|116|57|14
69,78,82,1,7,0|9|0|10
48,68,72,1,7,0|379|18|14
72,83,72,1,7,0|9|0|7
76,80,67,1,7,0|9|7|5
80,73,73,1,7,0|9|67|5
68,64,85,1,7,0|9|55|6
72,84,68,1,7,0|9|8|5
65,77,71,1,7,0|9|0|16
53,73,78,1,7,0|9|39|9
72,79,76,1,7,0|9|0|11
72,76,87,1,7,0|9|0|8
70,78,91,1,7,0|9|67|5
81,81,83,1,7,0|9|68|5
49,76,75,1,7,0|116|48|13
83,81,79,1,7,0|9|46|5
47,76,77,1,7,0|116|21|14
74,71,91,1,7,0|9|66|5
54,65,83,1,7,0|9|20|9
73,72,85,1,7,0|9|0|9
66,66,86,1,7,0|9|37|7
69,89,76,1,7,0|9|30|5
58,57,68,1,7,0|9|67|10
50,71,75,1,7,0|9|9|10
68,85,70,1,7,0|9|29|5
75,77,75,1,7,0|9|0|10
79,76,88,1,7,0|9|49|5
67,76,81,1,7,0|9|0|12
62,72,90,1,7,0|9|7|7
73,66,81,1,7,0|9|48|5
77,80,84,1,7,0|9|0|8
72,69,75,1,7,0|9|0|7
81,76,73,1,7,0|9|29|5
83,74,82,1,7,0|9|52|5
69,73,86,1,7,0|9|0|10
56,66,83,1,7,0|9|8|10
70,78,88,1,7,0|9|0|7
61,69,72,1,7,0|9|33|8
46,69,71,1,7,0|379|33|14
56,76,77,1,7,0|9|0|10
62,73,75,1,7,0|9|0|15
74,86,87,1,7,0|9|15|6
74,79,87,1,7,0|9|0|6
80,70,84,1,7,0|9|46|5
62,70,82,1,7,0|9|0|14
57,77,89,1,7,0|9|23|7
79,79,68,1,7,0|9|6|5
64,75,88,1,7,0|9|0|8
52,70,73,1,7,0|9|47|9
48,60,75,1,7,0|9|5|12
68,87,83,1,7,0|9|25|5
56,78,79,1,7,0|9|28|7
51,72,65,1,7,0|116|54|11
56,63,68,1,7,0|9|4|12
46,59,78,1,7,0|9|6|12
62,72,76,1,7,0|9|0|11
61,79,85,1,7,0|9|0|8
74,78,85,1,7,0|9|0|9
70,65,77,1,7,0|9|56|6
52,58,68,1,7,0|9|0|12
73,84,85,1,7,0|9|18|6
80,74,78,1,7,0|9|0|7
66,70,81,1,7,0|9|0|10
53,58,66,1,7,0|9|46|12
63,81,84,1,7,0|9|0|7
46,74,77,1,7,0|379|33|16
72,85,88,1,7,0|9|45|5
47,63,71,1,7,0|379|0|13
73,71,70,1,7,0|9|10|5
50,72,73,1,7,0|116|62|12
73,67,80,1,7,0|9|49|5
70,66,76,1,7,0|9|25|7
55,72,80,1,7,0|9|0|10
45,66,70,1,7,0|9|67|10
60,73,74,1,7,0|9|0|10
70,81,87,1,7,0|9|0|6
68,71,83,1,7,0|9|0|10
78,86,78,1,7,0|9|8|5
54,59,74,1,7,0|9|0|12
62,78,88,1,7,0|9|6|7
83,75,77,1,7,0|9|11|5
79,68,78,1,7,0|9|11|5
74,74,73,1,7,0|9|0|9
55,64,74,1,7,0|9|0|11
69,80,87,1,7,0|9|0|8
73,67,78,1,7,0|9|0|6
66,80,78,1,7,0|9|0|9
76,68,75,1,7,0|9|9|5
61,78,81,1,7,0|9|0|8
73,72,75,1,7,0|9|0|8
67,76,90,1,7,0|9|0|7
69,67,76,1,7,0|9|38|6
71,80,80,1,7,0|9|0|11
67,73,86,1,7,0|9|0|9
48,74,72,1,7,0|116|12|13
56,67,87,1,7,0|9|26|10
62,69,80,1,7,0|9|0|13
47,61,71,1,7,0|9|18|11
57,78,74,1,7,0|9|31|8
54,64,76,1,7,0|9|0|10
69,75,86,1,7,0|9|0|8
49,70,79,1,7,0|9|20|9
67,75,88,1,7,0|9|0|8
72,85,70,1,7,0|9|31|5
45,62,67,1,7,0|9|49|13
77,85,71,1,7,0|9|9|5
56,77,80,1,7,0|9|0|10
63,65,80,1,7,0|9|0|11
66,82,80,1,7,0|9|0|9
62,78,74,1,7,0|9|0|9
42,65,78,1,7,0|5295|27|18
58,65,80,1,7,0|9|0|11
57,63,83,1,7,0|9|38|9
76,82,79,1,7,0|9|0|8
79,71,82,1,7,0|9|27|5
73,69,81,1,7,0|9|0|7
52,71,83,1,7,0|9|38|9
77,66,86,1,7,0|9|46|5
61,72,75,1,7,0|9|0|11
60,74,80,1,7,0|9|0|13
72,88,82,1,7,0|9|15|6
58,71,78,1,7,0|9|0|12
81,77,91,1,7,0|9|45|5
78,73,81,1,7,0|9|0|8
63,78,75,1,7,0|9|0|8
52,74,66,1,7,0|116|23|12
61,75,72,1,7,0|9|14|8
45,68,71,1,7,0|9|32|13
67,69,90,1,7,0|9|56|6
56,62,73,1,7,0|9|0|11
57,78,82,1,7,0|9|23|7
70,69,75,1,7,0|9|55|6
76,75,91,1,7,0|9|66|5
64,84,83,1,7,0|9|36|6
43,64,66,1,7,0|9|39|14
79,79,81,1,7,0|9|0|7
72,71,84,1,7,0|9|0|9
66,69,76,1,7,0|9|0|8
79,85,73,1,7,0|9|9|5
70,86,74,1,7,0|9|28|5
58,78,78,1,7,0|9|0|8
51,53,73,1,7,0|9|4|12
80,72,70,1,7,0|9|27|5
84,77,81,1,7,0|9|7|5
60,56,76,1,7,0|9|1|14
75,76,76,1,7,0|9|0|9
70,70,74,1,7,0|9|0|6
66,73,76,1,7,0|9|0|11
70,74,76,1,7,0|9|0|9
69,75,81,1,7,0|9|0|12
43,53,64,1,7,0|2332|2|17
54,60,67,1,7,0|9|46|10
63,70,77,1,7,0|9|0|10
48,65,69,1,7,0|9|0|11
74,86,85,1,7,0|9|36|6
42,64,73,1,7,0|9|20|14
51,68,83,1,7,0|9|8|10
54,71,73,1,7,0|9|32|9
71,69,78,1,7,0|9|0|7
75,82,76,1,7,0|9|0|8
47,64,63,1,7,0|9|60|12
46,70,72,1,7,0|9|67|10
62,76,73,1,7,0|9|0|15
69,68,90,1,7,0|9|52|6
52,64,82,1,7,0|9|39|9
83,71,76,1,7,0|9|46|5
58,82,78,1,7,0|9|37|6
49,73,73,1,7,0|379|8|15
51,68,69,1,7,0|9|0|12
75,69,85,1,7,0|9|0|7
40,61,72,1,7,0|116|4|17
55,53,70,1,7,0|9|4|12
64,71,89,1,7,0|9|32|7
77,77,92,1,7,0|9|49|5
62,75,76,1,7,0|9|0|10
74,72,90,1,7,0|9|48|5
57,67,85,1,7,0|9|10|10
60,75,75,1,7,0|9|0|10
76,82,83,1,7,0|9|0|7
54,76,83,1,7,0|9|59|9
66,64,78,1,7,0|9|25|7
58,64,80,1,7,0|9|0|10
59,81,81,1,7,0|9|13|8
57,67,75,1,7,0|9|0|11
57,78,81,1,7,0|9|0|7
45,77,80,1,7,0|116|39|14
62,65,73,1,7,0|9|27|9
72,72,70,1,7,0|9|9|5
45,67,68,1,7,0|9|32|13
54,67,77,1,7,0|9|0|11
61,80,86,1,7,0|9|25|7
58,81,82,1,7,0|9|38|6
63,79,71,1,7,0|9|43|7
55,65,70,1,7,0|9|50|12
60,68,73,1,7,0|9|0|9
69,79,70,1,7,0|9|0|6
65,79,69,1,7,0|9|30|5
61,64,86,1,7,0|9|24|7
48,64,64,1,7,0|9|42|12
70,70,72,1,7,0|9|9|5
82,80,78,1,7,0|9|8|5
66,79,72,1,7,0|9|0|7
77,79,69,1,7,0|9|8|5
64,66,78,1,7,0|9|8|10
67,88,75,1,7,0|9|30|5
53,63,72,1,7,0|9|0|12
52,61,63,1,7,0|9|22|12
67,84,68,1,7,0|9|28|5
80,81,87,1,7,0|9|16|6
54,53,71,1,7,0|9|45|10
49,69,67,1,7,0|9|15|11
55,61,68,1,7,0|379|21|12
34,51,70,1,7,0|2332|48|18
80,78,68,1,7,0|9|10|5
72,78,72,1,7,0|9|0|8
65,81,82,1,7,0|9|0|7
60,65,76,1,7,0|9|9|10
57,62,69,1,7,0|9|46|10
50,62,75,1,7,0|9|0|11
53,62,80,1,7,0|9|11|10
75,70,74,1,7,0|9|0|6
60,77,88,1,7,0|9|25|7
74,85,70,1,7,0|9|10|5
69,78,72,1,7,0|9|0|7
76,78,88,1,7,0|9|0|6
67,86,74,1,7,0|9|29|5
52,57,78,1,7,0|9|26|12
68,88,81,1,7,0|9|16|6
80,73,86,1,7,0|9|47|5
68,67,75,1,7,0|65|0|14
72,87,70,1,7,0|9|27|5
45,72,69,1,7,0|116|41|12
76,80,79,1,7,0|9|0|8
75,78,86,1,7,0|9|0|8
64,74,85,1,7,0|9|0|10
59,63,75,1,7,0|9|20|9
74,83,70,1,7,0|9|8|5
46,72,69,1,7,0|116|41|12
76,73,71,1,7,0|9|0|6
67,74,78,1,7,0|9|0|12
58,63,80,1,7,0|9|18|9
64,76,86,1,7,0|9|0|9
52,75,76,1,7,0|9|57|9
64,78,83,1,7,0|9|0|10
69,75,68,1,7,0|9|10|5
58,56,66,1,7,0|9|46|10
60,64,75,1,7,0|9|8|10
73,67,87,1,7,0|9|44|5
69,72,73,1,7,0|9|0|6
55,64,70,1,7,0|9|4|12
76,75,84,1,7,0|9|0|8
74,72,83,1,7,0|9|0|8
73,82,82,1,7,0|9|0|9
41,57,64,1,7,0|116|26|15
59,78,84,1,7,0|9|29|7
48,55,77,1,7,0|9|39|11
47,69,66,1,7,0|9|15|11
78,82,81,1,7,0|9|0|6
78,73,84,1,7,0|9|0|7
71,72,73,1,7,0|9|0|7
62,66,76,1,7,0|9|20|9
62,76,81,1,7,0|9|0|9
70,71,69,1,7,0|9|24|5
78,84,86,1,7,0|9|18|6
48,69,81,1,7,0|9|9|10
69,67,80,1,7,0|9|12|7
77,73,69,1,7,0|9|9|5
65,75,88,1,7,0|9|0|8
76,78,89,1,7,0|9|0|6
60,71,81,1,7,0|9|0|13
52,61,74,1,7,0|9|0|14
71,69,74,1,7,0|9|7|5
56,59,66,1,7,0|9|49|10
80,74,85,1,7,0|9|10|6
73,86,84,1,7,0|9|42|6
83,73,80,1,7,0|9|47|5
44,85,73,1,7,0|1922|28|18
71,82,85,1,7,0|9|0|7
57,74,83,1,7,0|9|0|10
76,75,90,1,7,0|9|46|5
68,67,83,1,7,0|9|0|8
77,77,90,1,7,0|9|49|5
64,76,70,1,7,0|9|44|7
62,73,80,1,7,0|9|0|11
65,65,76,1,7,0|9|57|6
74,76,90,1,7,0|9|49|5
79,76,91,1,7,0|9|49|5
54,65,69,1,7,0|379|22|12
58,68,86,1,7,0|9|17|11
75,75,90,1,7,0|9|0|6
68,76,67,1,7,0|9|27|5
53,66,83,1,7,0|9|22|9
69,87,71,1,7,0|9|31|5
53,59,79,1,7,0|9|12|10
74,71,89,1,7,0|9|26|6
50,60,79,1,7,0|9|11|10
52,71,72,1,7,0|9|21|9
70,69,81,1,7,0|9|0|9
52,68,70,1,7,0|9|0|13
59,68,70,1,7,0|9|20|9
44,66,67,1,7,0|9|51|13
61,68,79,1,7,0|9|0|12
53,57,80,1,7,0|9|11|10
59,76,77,1,7,0|9|0|10
69,70,76,1,7,0|9|0|8
79,83,71,1,7,0|9|12|5
78,84,79,1,7,0|9|0|6
70,81,76,1,7,0|9|0|9
72,79,69,1,7,0|9|7|5
72,72,90,1,7,0|9|21|6
64,73,84,1,7,0|9|0|9
68,75,78,1,7,0|9|0|12
58,69,71,1,7,0|9|21|9
59,75,88,1,7,0|9|24|7
60,62,78,1,7,0|9|42|9
65,69,79,1,7,0|9|0|10
72,66,80,1,7,0|9|54|6
54,78,80,1,7,0|9|59|9
51,60,63,1,7,0|9|42|12
54,63,68,1,7,0|379|21|12
55,57,79,1,7,0|9|48|10
53,72,79,1,7,0|9|10|10
56,76,74,1,7,0|9|51|8
52,56,78,1,7,0|9|24|12
70,77,85,1,7,0|9|0|9
84,82,79,1,7,0|9|45|5
68,68,80,1,7,0|9|0|8
58,71,83,1,7,0|9|0|11
80,72,82,1,7,0|9|0|6
73,86,82,1,7,0|9|29|5
71,70,74,1,7,0|9|0|7
81,74,89,1,7,0|9|47|5
68,74,73,1,7,0|9|0|7
64,68,72,1,7,0|9|33|8
56,70,83,1,7,0|9|0|10
67,82,81,1,7,0|9|0|8
56,74,81,1,7,0|9|0|10
72,81,89,1,7,0|9|63|5
78,77,69,1,7,0|9|33|5
74,66,88,1,7,0|9|55|6
76,77,81,1,7,0|9|0|10
69,79,83,1,7,0|9|0|9
75,85,85,1,7,0|9|15|6
58,61,85,1,7,0|9|53|11
57,70,80,1,7,0|9|0|11
70,70,91,1,7,0|9|54|6
55,70,80,1,7,0|9|0|11
57,73,71,1,7,0|9|50|8
55,67,82,1,7,0|9|0|10
70,72,87,1,7,0|9|0|9
59,70,69,1,7,0|9|49|8
70,66,75,1,7,0|9|37|6
38,66,66,1,7,0|9|28|15
74,70,82,1,7,0|9|0|7
71,69,75,1,7,0|9|28|5
78,81,70,1,7,0|9|11|5
67,67,70,1,7,0|65|37|14
49,66,72,1,7,0|9|0|12
65,69,82,1,7,0|9|0|9
60,70,85,1,7,0|9|0|9
46,67,75,1,7,0|9|28|10
76,85,83,1,7,0|9|57|6
66,73,89,1,7,0|9|46|7
50,61,68,1,7,0|9|62|12
67,68,81,1,7,0|9|0|8
77,81,69,1,7,0|9|39|5
73,72,82,1,7,0|9|0|9
73,70,75,1,7,0|9|0|6
71,78,83,1,7,0|9|0|10
43,65,74,1,7,0|9|27|10
69,68,74,1,7,0|9|0|7
46,64,69,1,7,0|9|1|14
74,84,70,1,7,0|9|7|5
74,79,74,1,7,0|9|0|10
46,62,66,1,7,0|9|44|12
75,77,68,1,7,0|9|11|5
70,77,79,1,7,0|9|0|11
71,73,72,1,7,0|9|0|8
60,82,81,1,7,0|9|38|6
55,77,77,1,7,0|9|31|8
59,63,80,1,7,0|9|0|11
50,69,77,1,7,0|9|8|10
51,58,69,1,7,0|9|0|12
65,82,82,1,7,0|9|0|7
80,78,76,1,7,0|9|0|7
80,78,87,1,7,0|9|46|5
76,70,87,1,7,0|9|0|6
61,72,76,1,7,0|9|0|11
51,55,77,1,7,0|9|25|12
59,83,75,1,7,0|9|40|7
67,59,80,1,7,0|9|56|16
66,84,88,1,7,0|9|18|6
58,75,79,1,7,0|9|0|9
48,64,69,1,7,0|9|0|11
64,71,77,1,7,0|9|0|9
58,68,77,1,7,0|9|0|12
65,78,79,1,7,0|9|0|10
57,80,77,1,7,0|9|13|8
85,81,80,1,7,0|9|49|5
59,75,81,1,7,0|9|0|11
72,84,84,1,7,0|9|0|7
64,68,83,1,7,0|9|0|9
55,59,75,1,7,0|9|0|11
80,68,85,1,7,0|9|48|5
44,75,81,1,7,0|7737|26|18
79,70,77,1,7,0|9|50|5
50,77,81,1,7,0|379|17|14
63,59,76,1,7,0|9|60|14
58,75,83,1,7,0|9|0|8
67,74,72,1,7,0|9|0|6
72,77,68,1,7,0|9|0|6
55,64,81,1,7,0|9|51|9
49,64,65,1,7,0|9|45|12
70,70,84,1,7,0|9|0|9
60,84,75,1,7,0|9|13|8
50,65,76,1,7,0|9|0|11
52,67,73,1,7,0|379|0|14
71,88,76,1,7,0|9|27|5
70,70,69,1,7,0|65|60|12
58,63,70,1,7,0|9|49|10
66,77,84,1,7,0|9|0|10
74,71,71,1,7,0|9|0|6
78,82,77,1,7,0|9|0|6
75,86,75,1,7,0|9|43|5
47,63,62,1,7,0|9|59|12
63,82,71,1,7,0|9|42|7
60,66,85,1,7,0|9|0|12
49,65,75,1,7,0|9|0|11
64,70,88,1,7,0|9|0|7
70,77,83,1,7,0|9|0|9
63,64,85,1,7,0|9|24|7
43,60,73,1,7,0|116|37|14
63,79,82,1,7,0|9|0|8
74,86,74,1,7,0|9|8|5
73,74,74,1,7,0|9|0|8
75,71,82,1,7,0|9|0|8
54,72,82,1,7,0|9|0|10
57,58,77,1,7,0|9|68|10
72,77,66,1,7,0|9|28|5
72,73,80,1,7,0|9|0|9
64,63,72,1,7,0|65|28|15
76,86,73,1,7,0|9|9|5
62,80,84,1,7,0|9|69|8
60,70,87,1,7,0|9|61|7
58,62,83,1,7,0|9|39|9
76,74,82,1,7,0|9|0|9
72,84,72,1,7,0|9|0|6
61,68,80,1,7,0|9|0|13
60,65,86,1,7,0|9|26|10
78,87,73,1,7,0|9|10|5
59,68,77,1,7,0|9|0|12
75,79,74,1,7,0|9|0|9
66,80,75,1,7,0|9|0|8
63,71,83,1,7,0|9|0|10
75,78,74,1,7,0|9|0|10
78,86,80,1,7,0|9|23|6
71,74,73,1,7,0|9|0|8
66,76,71,1,7,0|9|0|6
72,77,70,1,7,0|9|0|7
59,62,67,1,7,0|9|47|10
66,74,73,1,7,0|9|0|15
74,74,68,1,7,0|9|48|5
73,80,78,1,7,0|9|0|10
54,71,71,1,7,0|9|24|9
57,60,79,1,7,0|9|44|10
64,70,90,1,7,0|9|53|6
45,56,74,1,7,0|9|36|11
78,76,91,1,7,0|9|67|5
63,78,85,1,7,0|9|0|9
72,82,70,1,7,0|9|23|5
60,64,79,1,7,0|9|0|11
73,72,88,1,7,0|9|27|6
54,70,70,1,7,0|9|0|12
56,63,82,1,7,0|9|39|9
62,81,76,1,7,0|9|15|8
58,68,80,1,7,0|9|0|12
66,71,84,1,7,0|9|0|8
66,84,78,1,7,0|9|0|6
66,87,83,1,7,0|9|13|6
72,83,79,1,7,0|9|0|7
73,71,85,1,7,0|9|0|8
48,70,66,1,7,0|116|55|11
57,66,76,1,7,0|9|0|10
51,62,68,1,7,0|9|0|13
71,83,79,1,7,0|9|0|9
60,68,84,1,7,0|9|0|12
77,79,71,1,7,0|9|0|7
60,62,75,1,7,0|9|22|9
52,66,64,1,7,0|9|26|12
43,64,67,1,7,0|9|57|14
83,70,81,1,7,0|9|47|5
60,80,80,1,7,0|9|0|7
71,87,80,1,7,0|9|16|6
59,69,86,1,7,0|9|0|11
61,84,83,1,7,0|9|23|7
66,81,69,1,7,0|9|30|5
48,75,81,1,7,0|116|38|14
69,75,87,1,7,0|9|0|8
76,82,77,1,7,0|9|0|8
58,67,72,1,7,0|9|18|9
52,55,79,1,7,0|9|54|11
64,83,88,1,7,0|9|36|6
47,72,66,1,7,0|116|55|11
61,79,77,1,7,0|9|0|9
59,75,75,1,7,0|9|0|10
36,89,75,1,7,0|379|59|17
51,59,80,1,7,0|9|11|10
48,60,72,1,7,0|9|0|13
61,70,75,1,7,0|9|0|10
72,79,67,1,7,0|9|11|5
69,75,88,1,7,0|9|0|9
80,77,72,1,7,0|9|0|6
52,63,73,1,7,0|9|0|15
62,79,71,1,7,0|9|39|6
57,76,85,1,7,0|9|25|7
78,76,86,1,7,0|9|0|7
73,76,83,1,7,0|9|0|11
66,58,78,1,7,0|9|9|15
49,62,71,1,7,0|9|0|13
60,69,83,1,7,0|9|0|12
81,79,78,1,7,0|9|0|6
84,75,84,1,7,0|9|47|5
58,80,80,1,7,0|9|14|8
56,59,73,1,7,0|9|0|12
71,77,66,1,7,0|9|29|5
70,83,72,1,7,0|9|0|6
84,75,78,1,7,0|9|46|5
68,68,82,1,7,0|9|0|8
79,76,67,1,7,0|9|28|5
53,57,72,1,7,0|9|0|12
72,81,71,1,7,0|9|0|7
59,71,86,1,7,0|9|44|7
66,83,80,1,7,0|9|0|7
45,62,75,1,7,0|9|28|10
70,86,82,1,7,0|9|60|5
56,60,75,1,7,0|9|8|10
61,68,81,1,7,0|9|0|13
62,67,73,1,7,0|9|51|8
57,57,70,1,7,0|9|0|11
75,83,87,1,7,0|9|67|5
67,78,84,1,7,0|9|0|9
56,67,73,1,7,0|9|0|10
76,67,79,1,7,0|9|55|6
62,72,77,1,7,0|9|0|11
77,82,85,1,7,0|9|19|6
58,66,83,1,7,0|9|0|11
75,79,77,1,7,0|9|0|9
60,64,84,1,7,0|9|56|11
70,83,86,1,7,0|9|0|6
60,79,79,1,7,0|9|0|9
70,84,84,1,7,0|9|16|6
53,69,66,1,7,0|9|15|11
78,67,76,1,7,0|9|48|5
73,68,90,1,7,0|9|55|6
75,72,68,1,7,0|9|10|5
64,65,74,1,7,0|9|49|8
50,74,68,1,7,0|116|52|11
65,67,79,1,7,0|9|0|8
59,82,84,1,7,0|9|37|6
80,71,87,1,7,0|9|46|5
63,72,82,1,7,0|9|0|10
72,65,77,1,7,0|9|61|7
73,84,84,1,7,0|9|0|7
78,76,70,1,7,0|9|5|6
45,76,78,1,7,0|379|56|14
71,82,68,1,7,0|9|47|5
54,65,68,1,7,0|9|0|12
57,75,87,1,7,0|9|24|7
51,59,72,1,7,0|9|0|14
79,71,81,1,7,0|9|0|6
75,87,74,1,7,0|9|7|5
62,84,78,1,7,0|9|37|6
80,86,81,1,7,0|9|31|5
62,75,89,1,7,0|9|4|7
76,77,74,1,7,0|9|0|9
70,74,67,1,7,0|9|10|5
69,63,78,1,7,0|9|24|7
72,79,88,1,7,0|9|0|7
67,81,71,1,7,0|9|0|6
60,66,75,1,7,0|9|0|10
75,80,69,1,7,0|9|0|6
53,73,81,1,7,0|9|38|9
50,56,74,1,7,0|9|0|13
56,68,85,1,7,0|9|17|11
55,57,78,1,7,0|9|49|10
68,63,85,1,7,0|9|57|6
38,62,71,1,7,0|116|54|16
72,78,65,1,7,0|9|10|5
46,65,69,1,7,0|9|0|11
75,81,90,1,7,0|9|50|5
47,73,74,1,7,0|116|61|12
70,72,75,1,7,0|9|0|8
46,65,64,1,7,0|9|44|12
58,56,70,1,7,0|9|49|10
47,68,70,1,7,0|379|0|15
56,77,87,1,7,0|9|22|7
