x,y,z,Type,State,extra
66,58,63,1,7,0|9|43|3
61,65,67,1,7,0|9|0|7
47,72,88,1,7,0|5295|0|11
73,71,87,1,7,0|9|0|8
44,61,84,1,7,0|9|0|5
67,84,74,1,7,0|9|0|5
35,62,59,1,7,0|9|18|12
36,53,61,1,7,0|2332|0|11
57,54,67,1,7,0|9|0|8
56,70,56,1,7,0|116|52|4
43,55,73,1,7,0|116|0|13
32,92,77,1,7,0|379|11|11
57,65,89,1,7,0|9|0|7
49,83,62,1,7,0|116|25|5
53,69,75,1,7,0|9|0|10
32,62,73,1,7,0|116|62|9
90,79,84,1,8,0|9|-1|0
63,85,85,1,7,0|9|0|3
88,71,84,1,8,0|9|-1|0
55,74,85,1,7,0|9|0|6
33,82,74,1,7,0|1922|22|13
68,75,80,1,7,0|9|0|13
63,76,62,1,7,0|9|0|8
61,92,88,1,8,0|9|-1|0
51,68,63,1,7,0|116|0|9
77,75,78,1,7,0|9|0|8
83,75,85,1,7,0|9|0|3
40,91,83,1,7,0|116|33|9
27,60,73,1,7,0|9|5|10
62,60,61,1,7,0|9|46|3
65,92,69,1,8,0|9|-1|0
48,46,61,1,7,0|9|56|12
78,87,74,1,7,0|9|0|4
47,50,71,1,7,0|9|0|12
74,94,85,1,8,0|9|-1|0
45,49,70,1,7,0|9|0|12
77,66,65,1,8,0|9|-1|0
43,52,69,1,7,0|9|0|11
46,59,53,1,7,0|116|41|10
59,70,62,1,7,0|9|0|6
49,72,81,1,7,0|1922|0|15
43,68,55,1,7,0|9|58|5
69,55,73,1,7,0|9|0|9
43,49,74,1,7,0|9|0|6
75,70,76,1,7,0|9|0|6
33,92,73,1,7,0|379|40|10
73,59,69,1,7,0|65|5|8
71,54,76,1,7,0|9|0|10
33,67,80,1,7,0|8434|50|12
41,87,70,1,7,0|379|25|13
68,78,93,1,7,0|9|0|3
46,78,62,1,7,0|116|0|6
83,80,88,1,7,0|9|0|2
58,70,81,1,7,0|9|0|12
56,89,85,1,8,0|9|-1|0
42,76,66,1,7,0|116|0|9
71,70,92,1,7,0|9|0|5
52,89,80,1,7,0|379|0|12
69,65,64,1,7,0|9|0|11
46,80,67,1,7,0|9|0|13
57,91,72,1,8,0|9|-1|0
42,82,79,1,7,0|116|0|11
42,46,56,1,7,0|116|14|9
66,57,92,1,7,0|9|67|11
64,83,93,1,7,0|9|0|1
43,67,78,1,7,0|8434|0|15
66,86,70,1,7,0|9|0|3
50,63,70,1,7,0|9|0|12
33,46,63,1,7,0|5312|65|11
69,85,82,1,7,0|9|0|7
71,94,75,1,8,0|9|-1|0
74,63,67,1,7,0|65|0|9
38,90,78,1,7,0|379|0|11
69,65,81,1,7,0|9|0|6
54,48,65,1,7,0|9|0|4
68,59,85,1,7,0|9|0|6
70,68,76,1,7,0|9|0|6
46,67,65,1,7,0|9|0|12
52,75,63,1,7,0|116|0|10
43,53,73,1,7,0|9|0|11
59,92,83,1,8,0|9|-1|0
55,79,72,1,7,0|9|0|6
39,85,87,1,7,0|116|0|10
42,61,67,1,7,0|9|0|14
77,78,73,1,7,0|9|0|8
59,59,94,1,8,0|9|-1|0
83,71,90,1,7,0|9|0|1
35,56,59,1,7,0|116|35|9
60,83,64,1,8,0|9|-1|0
56,76,62,1,7,0|9|0|12
63,71,83,1,7,0|9|0|10
69,81,70,1,7,0|9|0|6
51,70,80,1,7,0|9|0|10
75,62,93,1,8,0|9|-1|0
51,46,61,1,7,0|9|35|11
85,77,84,1,7,0|9|0|2
71,53,78,1,7,0|9|0|9
46,70,64,1,7,0|116|0|10
76,73,97,1,8,0|9|-1|0
49,67,67,1,7,0|9|0|11
53,71,87,1,7,0|9|0|7
74,63,74,1,7,0|9|0|2
35,55,69,1,7,0|116|0|9
53,75,69,1,7,0|116|0|10
92,81,74,1,8,0|9|-1|0
35,70,77,1,7,0|5295|57|10
53,47,82,1,7,0|9|3|5
64,81,82,1,7,0|9|0|8
36,49,70,1,7,0|2332|30|11
82,74,63,1,8,0|9|-1|0
51,57,67,1,7,0|9|0|12
60,92,80,1,8,0|9|-1|0
54,81,61,1,7,0|9|0|11
72,75,67,1,7,0|9|0|4
83,69,70,1,7,0|9|0|1
74,68,73,1,7,0|65|0|13
69,75,61,1,8,0|9|-1|0
71,67,66,1,7,0|65|0|10
38,55,68,1,7,0|116|0|10
70,65,79,1,7,0|9|0|6
87,70,86,1,8,0|9|-1|0
60,51,75,1,7,0|9|0|6
30,63,68,1,7,0|9|0|11
59,78,80,1,7,0|9|0|9
54,77,57,1,7,0|116|47|5
43,82,71,1,7,0|1922|0|12
69,61,94,1,8,0|9|-1|0
35,86,68,1,7,0|379|23|13
55,86,71,1,7,0|9|0|2
45,43,69,1,7,0|9|0|10
68,84,77,1,7,0|9|0|6
42,49,82,1,7,0|9|38|4
45,51,67,1,7,0|9|0|12
58,80,69,1,7,0|9|0|4
88,82,71,1,8,0|9|-1|0
85,86,72,1,8,0|9|-1|0
40,61,65,1,7,0|9|0|12
44,69,64,1,7,0|9|0|10
65,91,88,1,8,0|9|-1|0
74,86,66,1,7,0|9|0|1
84,65,85,1,8,0|9|-1|0
61,61,95,1,7,0|9|13|4
72,67,90,1,7,0|9|0|4
68,77,74,1,7,0|9|0|11
66,60,85,1,7,0|9|0|7
33,52,65,1,7,0|5312|0|11
85,81,83,1,7,0|9|0|1
85,81,79,1,7,0|9|0|3
40,73,72,1,7,0|116|0|8
76,92,77,1,7,0|9|0|1
58,70,66,1,7,0|9|0|9
65,79,80,1,7,0|9|0|10
80,91,72,1,8,0|9|-1|0
33,67,81,1,7,0|8434|63|11
52,49,68,1,7,0|9|0|8
58,51,79,1,7,0|9|0|6
66,62,74,1,7,0|65|0|13
55,78,80,1,7,0|9|0|5
87,84,91,1,8,0|9|-1|0
44,48,63,1,7,0|9|0|12
73,65,72,1,7,0|9|0|3
62,84,69,1,7,0|9|0|2
65,93,79,1,8,0|9|-1|0
39,71,85,1,7,0|7737|5|11
38,87,67,1,7,0|379|56|12
47,78,78,1,7,0|379|0|13
35,53,59,1,7,0|2332|0|10
88,76,77,1,8,0|9|-1|0
42,72,59,1,7,0|9|9|6
55,90,75,1,7,0|9|8|1
63,44,76,1,7,0|9|18|7
44,53,62,1,7,0|116|0|12
63,74,68,1,7,0|9|0|12
68,81,70,1,7,0|9|0|5
71,75,87,1,7,0|9|0|8
78,82,76,1,7,0|9|0|6
46,78,82,1,7,0|379|0|11
46,72,82,1,7,0|1922|0|13
67,54,73,1,7,0|9|0|9
66,76,82,1,7,0|9|0|11
54,77,71,1,7,0|9|0|6
65,87,69,1,7,0|9|0|2
48,49,56,1,7,0|9|15|11
48,63,60,1,7,0|9|0|9
51,43,79,1,7,0|9|33|4
40,50,63,1,7,0|2332|0|12
40,66,66,1,7,0|9|0|10
53,55,69,1,7,0|9|0|10
53,46,56,1,7,0|9|19|12
52,85,87,1,8,0|9|-1|0
76,59,80,1,8,0|9|-1|0
71,80,70,1,7,0|9|0|6
63,66,96,1,7,0|9|0|5
30,51,65,1,7,0|5312|58|10
52,88,73,1,7,0|9|55|2
60,85,76,1,7,0|9|0|3
72,72,93,1,7,0|9|0|5
52,52,69,1,7,0|9|0|9
37,57,71,1,7,0|9|0|10
40,69,69,1,7,0|9|0|12
75,65,65,1,7,0|65|0|9
80,70,84,1,7,0|9|0|4
67,74,77,1,7,0|9|0|11
64,68,80,1,7,0|9|0|9
46,61,88,1,7,0|9|5|5
84,74,97,1,8,0|9|-1|0
50,66,80,1,7,0|9|0|9
47,42,65,1,7,0|9|34|9
62,81,74,1,7,0|9|0|8
44,83,91,1,7,0|116|63|8
68,69,86,1,7,0|9|0|7
38,58,76,1,7,0|9|0|9
52,60,80,1,7,0|9|0|8
39,86,68,1,7,0|379|25|13
61,61,88,1,7,0|9|0|3
39,63,86,1,7,0|8434|5|11
50,52,82,1,7,0|9|0|6
39,77,78,1,7,0|379|0|8
53,88,87,1,7,0|379|25|13
44,57,61,1,7,0|177|0|14
51,85,92,1,8,0|9|-1|0
89,75,75,1,8,0|9|-1|0
62,65,61,1,7,0|9|0|6
65,73,89,1,7,0|9|0|7
65,86,84,1,7,0|9|0|5
56,52,69,1,7,0|9|0|9
48,58,57,1,7,0|116|4|10
32,65,68,1,7,0|9|0|11
69,79,82,1,7,0|9|0|10
69,63,63,1,7,0|65|0|7
44,52,73,1,7,0|9|0|12
43,89,83,1,7,0|116|0|10
73,91,68,1,8,0|9|-1|0
42,66,84,1,7,0|7737|0|17
70,96,76,1,8,0|9|-1|0
48,53,71,1,7,0|9|0|10
70,62,84,1,7,0|9|0|4
33,87,70,1,7,0|379|46|11
44,46,70,1,7,0|9|0|11
36,53,59,1,7,0|2332|0|11
71,69,86,1,7,0|9|0|8
66,53,76,1,7,0|9|0|10
34,58,72,1,7,0|116|0|10
58,77,92,1,7,0|9|0|4
53,76,93,1,7,0|9|0|1
50,89,78,1,7,0|116|5|10
41,50,79,1,7,0|9|7|8
62,89,78,1,7,0|9|0|2
84,82,80,1,7,0|9|0|3
58,57,80,1,7,0|9|0|9
80,86,77,1,7,0|9|0|4
33,86,79,1,7,0|379|27|11
72,69,77,1,7,0|9|0|6
61,77,66,1,7,0|9|0|11
34,45,65,1,7,0|5312|23|13
70,91,80,1,7,0|9|0|2
59,69,57,1,7,0|379|56|5
45,68,83,1,7,0|9|0|6
61,66,58,1,7,0|9|54|4
39,65,58,1,7,0|9|0|6
53,56,89,1,7,0|9|8|3
69,76,72,1,7,0|9|0|7
39,69,59,1,7,0|9|0|14
57,76,99,1,8,0|9|-1|0
76,90,81,1,7,0|9|0|3
75,78,64,1,7,0|9|0|2
60,81,90,1,7,0|9|0|4
63,93,87,1,8,0|9|-1|0
54,55,66,1,7,0|9|0|9
57,63,80,1,7,0|9|0|9
80,81,70,1,7,0|9|0|5
62,84,67,1,7,0|9|0|1
64,86,78,1,7,0|9|0|5
52,65,74,1,7,0|9|0|15
39,54,53,1,7,0|116|0|11
38,58,48,1,7,0|116|48|11
56,64,68,1,7,0|379|0|11
40,73,71,1,7,0|116|0|9
66,70,59,1,7,0|9|61|10
46,63,58,1,7,0|9|0|7
76,84,94,1,7,0|9|0|1
79,73,65,1,7,0|9|0|2
47,48,76,1,7,0|9|0|6
51,70,64,1,7,0|116|0|10
42,64,48,1,7,0|116|47|11
77,83,77,1,7,0|9|0|7
42,89,84,1,7,0|116|0|10
45,46,73,1,7,0|9|0|10
64,50,85,1,7,0|65|1|10
36,49,66,1,7,0|5312|0|12
41,66,77,1,7,0|9|0|7
76,81,68,1,7,0|9|0|5
44,53,67,1,7,0|9|0|12
80,93,75,1,8,0|9|-1|0
47,54,72,1,7,0|9|0|10
38,68,75,1,7,0|9|0|8
43,58,54,1,7,0|116|0|12
48,53,74,1,7,0|9|0|10
66,86,72,1,7,0|9|0|4
35,54,56,1,7,0|2332|21|10
55,73,73,1,7,0|9|0|8
40,93,79,1,7,0|379|9|11
65,89,87,1,7,0|9|0|2
51,46,56,1,7,0|9|1|12
77,69,72,1,7,0|9|0|3
63,59,78,1,7,0|9|0|8
46,51,67,1,7,0|9|0|12
56,70,58,1,7,0|379|0|6
37,74,68,1,7,0|9|0|7
77,89,68,1,7,0|9|0|1
81,76,93,1,7,0|9|0|1
69,85,70,1,7,0|9|0|4
36,90,77,1,7,0|379|0|11
44,49,77,1,7,0|9|0|5
35,64,77,1,7,0|8434|0|13
56,88,91,1,8,0|9|-1|0
61,87,80,1,7,0|9|0|4
64,83,98,1,8,0|9|-1|0
68,55,67,1,7,0|9|20|7
72,74,71,1,7,0|9|0|6
53,91,83,1,7,0|379|35|12
41,85,80,1,7,0|116|0|13
45,88,78,1,7,0|116|1|10
64,89,92,1,8,0|9|-1|0
41,68,83,1,7,0|8434|0|12
56,66,67,1,7,0|9|0|11
61,68,99,1,8,0|9|-1|0
63,86,96,1,8,0|9|-1|0
36,63,47,1,7,0|116|28|13
55,77,76,1,7,0|9|0|9
48,60,62,1,7,0|9|0|8
57,56,88,1,7,0|9|6|3
60,85,82,1,7,0|9|0|3
48,53,75,1,7,0|9|0|10
89,84,80,1,8,0|9|-1|0
49,86,82,1,7,0|116|0|9
56,78,80,1,7,0|9|0|7
64,50,79,1,7,0|9|7|8
86,79,81,1,7,0|9|0|2
50,65,78,1,7,0|9|0|10
61,63,81,1,7,0|9|0|9
58,80,73,1,7,0|9|0|6
53,72,96,1,8,0|9|-1|0
65,74,69,1,7,0|9|0|14
33,70,57,1,7,0|9|67|11
57,54,74,1,7,0|9|0|10
76,62,85,1,7,0|9|0|2
46,57,79,1,7,0|9|0|9
73,85,62,1,8,0|9|-1|0
42,63,86,1,7,0|9|27|3
75,64,81,1,7,0|9|0|3
52,75,91,1,7,0|9|0|2
47,78,86,1,7,0|5295|0|13
48,85,84,1,7,0|116|0|10
82,69,72,1,7,0|9|0|2
66,94,85,1,8,0|9|-1|0
39,51,82,1,7,0|9|34|4
70,59,79,1,7,0|9|0|13
91,79,79,1,8,0|9|-1|0
88,76,84,1,8,0|9|-1|0
51,62,89,1,7,0|9|0|3
70,64,72,1,7,0|65|0|11
38,65,52,1,7,0|116|68|11
44,58,83,1,7,0|9|0|6
82,77,67,1,7,0|9|0|2
30,63,75,1,7,0|116|50|9
42,80,72,1,7,0|1922|0|15
65,74,73,1,7,0|9|0|9
49,78,88,1,7,0|5295|0|12
42,57,76,1,7,0|9|0|11
34,62,75,1,7,0|116|0|11
61,83,72,1,7,0|9|0|5
82,67,89,1,7,0|9|0|1
77,70,84,1,7,0|9|0|7
58,87,74,1,7,0|9|0|1
75,70,93,1,7,0|9|0|2
64,82,98,1,8,0|9|-1|0
43,74,73,1,7,0|116|0|11
49,51,56,1,7,0|9|0|12
75,63,96,1,8,0|9|-1|0
78,73,96,1,8,0|9|-1|0
79,87,92,1,8,0|9|-1|0
44,69,83,1,7,0|1922|0|12
41,46,65,1,7,0|9|0|11
43,79,65,1,7,0|116|0|6
77,67,97,1,8,0|9|-1|0
38,67,56,1,7,0|9|38|12
78,72,89,1,7,0|9|0|5
56,93,81,1,7,0|379|61|13
63,66,93,1,7,0|9|0|7
84,91,88,1,8,0|9|-1|0
58,71,60,1,7,0|9|0|6
56,84,78,1,7,0|9|0|5
39,82,75,1,7,0|1922|0|13
44,73,83,1,7,0|379|0|10
57,66,94,1,7,0|9|12|4
88,73,70,1,8,0|9|-1|0
54,60,68,1,7,0|9|0|11
47,80,82,1,7,0|379|0|11
48,58,65,1,7,0|9|0|10
68,79,96,1,7,0|9|0|1
47,43,73,1,7,0|9|56|4
67,78,100,1,8,0|9|-1|0
78,92,91,1,8,0|9|-1|0
34,56,73,1,7,0|2332|3|15
66,61,74,1,7,0|65|0|12
52,82,83,1,7,0|9|0|3
57,83,61,1,7,0|9|61|10
58,88,92,1,8,0|9|-1|0
30,68,69,1,7,0|9|62|10
67,76,84,1,7,0|9|0|10
49,92,79,1,7,0|116|3|10
60,66,59,1,7,0|9|31|5
70,66,99,1,8,0|9|-1|0
64,72,67,1,7,0|9|0|6
67,73,100,1,8,0|9|-1|0
43,59,57,1,7,0|177|0|13
31,58,63,1,7,0|9|52|9
50,60,69,1,7,0|9|0|12
49,72,90,1,7,0|9|5|3
83,64,85,1,8,0|9|-1|0
53,81,76,1,7,0|9|0|6
76,90,77,1,7,0|9|0|2
65,79,86,1,7,0|9|0|8
79,72,64,1,7,0|9|0|1
42,43,67,1,7,0|9|0|10
48,72,78,1,7,0|9|0|8
70,79,63,1,7,0|9|0|1
76,83,78,1,7,0|9|0|7
45,39,64,1,7,0|177|11|16
69,78,67,1,7,0|9|0|4
51,73,68,1,7,0|9|0|10
78,71,69,1,7,0|9|0|4
56,46,82,1,7,0|9|13|4
44,89,87,1,7,0|116|32|9
28,62,70,1,7,0|9|6|10
69,88,65,1,8,0|9|-1|0
82,71,69,1,7,0|9|0|2
69,79,91,1,7,0|9|0|4
51,76,66,1,7,0|116|0|9
47,43,63,1,7,0|9|34|9
33,87,75,1,7,0|379|28|11
58,79,94,1,7,0|9|0|2
61,62,90,1,7,0|65|0|15
45,56,77,1,7,0|9|0|9
53,63,93,1,7,0|9|45|3
46,64,74,1,7,0|9|0|10
57,61,87,1,7,0|9|0|7
51,56,90,1,7,0|9|38|3
68,90,88,1,7,0|9|0|1
52,69,53,1,7,0|9|60|5
51,79,85,1,7,0|9|0|5
48,41,70,1,7,0|9|53|9
35,51,57,1,7,0|2332|51|9
44,68,72,1,7,0|9|0|9
80,69,95,1,8,0|9|-1|0
81,79,83,1,7,0|9|0|5
62,90,71,1,8,0|9|-1|0
83,77,70,1,7,0|9|0|3
81,70,91,1,7,0|9|0|2
35,70,75,1,7,0|116|0|12
81,77,68,1,7,0|9|0|3
72,70,85,1,7,0|9|0|9
60,88,84,1,7,0|9|0|2
59,63,94,1,7,0|9|0|4
53,46,67,1,7,0|9|34|4
41,83,75,1,7,0|1922|0|13
36,90,76,1,7,0|379|0|11
56,47,72,1,7,0|9|0|5
57,51,72,1,7,0|9|0|7
53,65,58,1,7,0|9|0|7
50,62,81,1,7,0|9|0|8
53,83,68,1,7,0|9|4|12
64,59,67,1,7,0|9|0|6
71,90,78,1,7,0|9|0|3
86,64,81,1,8,0|9|-1|0
60,83,65,1,8,0|9|-1|0
76,82,69,1,7,0|9|0|5
36,48,68,1,7,0|2332|0|11
46,78,83,1,7,0|379|0|11
83,87,85,1,7,0|9|0|1
55,48,67,1,7,0|9|0|5
69,86,69,1,7,0|9|0|3
65,72,59,1,7,0|9|23|10
43,54,78,1,7,0|9|0|10
53,75,76,1,7,0|9|0|8
42,77,60,1,7,0|9|45|13
60,84,93,1,7,0|9|0|1
36,61,45,1,7,0|116|56|12
54,66,71,1,7,0|379|0|14
59,69,81,1,7,0|9|0|12
72,78,78,1,7,0|9|0|12
33,58,64,1,7,0|9|43|10
47,71,78,1,7,0|9|0|8
28,61,63,1,7,0|9|59|10
53,59,79,1,7,0|9|0|10
71,55,77,1,7,0|9|0|10
69,76,99,1,8,0|9|-1|0
73,82,60,1,8,0|9|-1|0
53,62,54,1,7,0|9|47|3
41,85,79,1,7,0|116|0|11
69,80,72,1,7,0|9|0|8
49,89,85,1,7,0|116|50|9
42,54,51,1,7,0|116|50|9
50,55,78,1,7,0|9|0|10
70,68,69,1,7,0|65|0|12
41,88,71,1,7,0|1922|9|11
86,68,88,1,8,0|9|-1|0
57,81,72,1,7,0|9|0|4
83,65,76,1,8,0|9|-1|0
34,88,70,1,7,0|379|23|13
65,68,82,1,7,0|9|0|9
65,81,98,1,8,0|9|-1|0
84,79,86,1,7,0|9|0|2
73,61,70,1,8,0|9|-1|0
34,86,80,1,7,0|116|12|9
69,62,76,1,7,0|9|0|4
64,64,88,1,7,0|9|0|15
47,38,63,1,7,0|9|62|15
42,82,59,1,7,0|9|63|13
53,68,60,1,7,0|9|0|8
38,52,53,1,7,0|116|68|9
68,76,62,1,8,0|9|-1|0
89,81,79,1,8,0|9|-1|0
53,66,75,1,7,0|9|0|10
57,58,88,1,7,0|9|0|4
74,70,94,1,7,0|9|0|2
44,93,83,1,7,0|116|53|9
78,71,87,1,7,0|9|0|5
53,54,80,1,7,0|9|0|8
62,52,72,1,7,0|9|0|10
66,58,66,1,7,0|65|0|8
53,77,93,1,8,0|9|-1|0
53,89,77,1,7,0|379|39|12
79,89,88,1,7,0|9|0|1
39,42,71,1,7,0|9|54|9
51,57,55,1,7,0|177|68|11
49,53,84,1,7,0|9|0|6
41,67,61,1,7,0|9|0|7
53,63,77,1,7,0|9|0|10
79,66,69,1,7,0|9|0|1
77,94,74,1,8,0|9|-1|0
49,45,81,1,7,0|9|34|4
65,70,83,1,7,0|9|0|10
55,72,56,1,7,0|116|51|4
83,76,63,1,8,0|9|-1|0
27,64,69,1,7,0|9|6|10
40,46,69,1,7,0|9|0|10
52,70,80,1,7,0|9|0|10
46,50,77,1,7,0|9|0|8
68,91,80,1,7,0|9|0|2
53,56,68,1,7,0|9|0|10
36,63,63,1,7,0|9|0|10
39,67,61,1,7,0|9|0|10
86,89,85,1,8,0|9|-1|0
35,52,55,1,7,0|116|52|9
34,57,66,1,7,0|116|4|8
77,65,63,1,7,0|65|17|7
42,64,67,1,7,0|9|0|13
81,70,77,1,7,0|9|0|5
49,72,74,1,7,0|116|0|12
79,92,72,1,8,0|9|-1|0
66,87,85,1,7,0|9|0|4
47,55,78,1,7,0|9|0|9
53,46,61,1,7,0|9|18|12
83,77,73,1,7,0|9|0|4
83,69,72,1,7,0|9|0|2
56,47,70,1,7,0|9|0|4
46,71,75,1,7,0|9|0|9
67,70,99,1,8,0|9|-1|0
48,77,62,1,7,0|116|0|8
56,82,84,1,7,0|9|0|4
63,88,69,1,7,0|9|0|1
72,72,61,1,8,0|9|-1|0
74,90,84,1,7,0|9|0|2
54,50,67,1,7,0|9|0|8
51,50,86,1,7,0|9|21|5
39,47,78,1,7,0|9|14|9
37,78,76,1,7,0|1922|0|10
35,49,67,1,7,0|2332|0|11
34,94,77,1,7,0|379|11|11
63,50,84,1,7,0|9|68|6
42,64,54,1,7,0|116|67|11
50,68,87,1,7,0|9|0|5
62,77,72,1,7,0|9|0|14
30,93,74,1,7,0|379|45|11
49,51,61,1,7,0|9|0|12
76,83,69,1,7,0|9|0|4
84,74,72,1,7,0|9|0|3
50,69,59,1,7,0|9|0|6
62,81,64,1,8,0|9|-1|0
60,76,86,1,7,0|9|0|8
48,61,73,1,7,0|9|0|13
36,80,82,1,7,0|116|6|8
38,69,71,1,7,0|9|0|6
42,51,73,1,7,0|9|0|10
72,65,94,1,7,0|9|0|2
50,68,88,1,7,0|9|0|5
73,83,93,1,7,0|9|0|2
73,69,63,1,8,0|9|-1|0
91,76,79,1,8,0|9|-1|0
37,69,67,1,7,0|9|0|10
40,89,88,1,7,0|116|13|9
65,88,83,1,7,0|9|0|3
28,64,68,1,7,0|9|4|10
37,61,70,1,7,0|116|0|13
42,61,62,1,7,0|116|0|11
60,73,65,1,7,0|9|0|8
78,78,93,1,7,0|9|0|2
40,56,63,1,7,0|116|0|11
39,75,65,1,7,0|116|0|7
42,89,71,1,7,0|379|17|12
74,88,88,1,7,0|9|0|2
39,41,66,1,7,0|9|53|9
55,92,78,1,7,0|379|17|12
76,77,94,1,7,0|9|0|2
40,82,72,1,7,0|1922|0|13
61,54,90,1,7,0|9|51|4
68,66,77,1,7,0|9|0|7
40,57,75,1,7,0|9|0|10
83,91,76,1,8,0|9|-1|0
62,84,96,1,8,0|9|-1|0
57,62,92,1,7,0|9|0|4
45,73,55,1,7,0|116|50|4
58,47,82,1,7,0|9|14|4
46,59,66,1,7,0|9|0|9
40,59,51,1,7,0|116|0|12
37,71,76,1,7,0|5295|0|11
32,91,73,1,7,0|379|55|12
53,60,90,1,7,0|9|0|3
47,82,60,1,7,0|116|20|5
59,83,67,1,8,0|9|-1|0
30,58,66,1,7,0|9|53|9
76,96,77,1,8,0|9|-1|0
49,73,89,1,7,0|5295|0|13
59,51,78,1,7,0|9|0|6
72,62,82,1,7,0|9|0|4
27,64,72,1,7,0|9|5|10
54,59,58,1,7,0|9|0|6
89,80,69,1,8,0|9|-1|0
86,79,67,1,8,0|9|-1|0
34,72,60,1,7,0|9|49|11
62,63,91,1,7,0|9|0|3
76,73,89,1,7,0|9|0|6
33,50,66,1,7,0|5312|0|11
65,77,80,1,7,0|9|0|12
64,77,98,1,8,0|9|-1|0
73,77,74,1,7,0|9|0|10
64,67,99,1,8,0|9|-1|0
66,87,74,1,7,0|9|0|4
37,59,60,1,7,0|116|0|10
86,90,73,1,8,0|9|-1|0
81,76,63,1,8,0|9|-1|0
27,60,69,1,7,0|9|4|10
87,80,90,1,8,0|9|-1|0
45,57,86,1,7,0|9|23|5
53,62,69,1,7,0|9|0|11
46,80,83,1,7,0|116|0|12
56,89,76,1,7,0|9|9|1
37,60,64,1,7,0|9|0|8
45,67,55,1,7,0|9|58|5
51,82,79,1,7,0|116|0|10
59,52,60,1,7,0|9|42|3
63,90,73,1,8,0|9|-1|0
79,67,65,1,8,0|9|-1|0
64,68,70,1,7,0|9|0|12
63,90,87,1,7,0|9|0|1
44,96,71,1,7,0|35875|27|16
42,56,77,1,7,0|9|0|11
47,52,87,1,7,0|9|21|5
64,63,59,1,7,0|9|47|3
80,74,75,1,7,0|9|0|6
86,75,89,1,7,0|9|0|1
41,62,61,1,7,0|9|0|8
53,67,76,1,7,0|9|0|11
62,56,68,1,7,0|9|0|6
63,90,70,1,8,0|9|-1|0
50,71,58,1,7,0|9|0|7
39,73,73,1,7,0|116|0|9
75,89,74,1,7,0|9|0|3
68,60,64,1,7,0|65|15|8
39,82,67,1,7,0|116|0|6
37,54,75,1,7,0|2332|5|13
50,53,56,1,7,0|9|60|5
79,86,77,1,7,0|9|0|5
45,84,76,1,7,0|116|0|10
70,95,73,1,8,0|9|-1|0
54,67,93,1,7,0|9|0|5
45,58,53,1,7,0|116|1|10
62,90,85,1,8,0|9|-1|0
83,84,91,1,8,0|9|-1|0
38,69,63,1,7,0|9|0|10
66,69,67,1,7,0|65|0|12
82,73,87,1,7,0|9|0|3
44,46,77,1,7,0|9|18|5
51,77,58,1,7,0|116|63|5
39,75,72,1,7,0|116|0|8
78,85,65,1,7,0|9|0|1
63,55,72,1,7,0|9|0|11
55,57,71,1,7,0|9|0|12
61,85,69,1,7,0|9|0|1
35,55,66,1,7,0|2332|0|11
46,77,86,1,7,0|7737|0|13
41,78,68,1,7,0|116|0|7
57,53,76,1,7,0|9|0|9
64,61,61,1,7,0|9|44|3
61,89,90,1,8,0|9|-1|0
64,59,70,1,7,0|9|0|7
71,82,78,1,7,0|9|0|8
63,68,97,1,7,0|9|0|1
71,84,68,1,7,0|9|0|3
30,39,61,1,7,0|5312|61|13
72,73,77,1,7,0|9|0|9
41,78,69,1,7,0|116|0|9
63,71,80,1,7,0|9|0|11
33,56,68,1,7,0|5312|0|11
84,75,75,1,7,0|9|0|4
49,60,91,1,7,0|9|7|3
83,91,80,1,8,0|9|-1|0
74,68,100,1,8,0|9|-1|0
50,77,57,1,7,0|116|20|5
87,76,83,1,7,0|9|0|1
56,81,83,1,7,0|9|0|4
84,81,67,1,8,0|9|-1|0
40,61,75,1,7,0|9|0|10
68,55,89,1,7,0|9|45|13
40,80,84,1,7,0|116|0|10
75,64,72,1,7,0|65|0|11
59,64,81,1,7,0|9|0|11
48,71,83,1,7,0|9|0|7
71,60,75,1,7,0|9|0|4
55,73,60,1,7,0|116|0|6
75,73,71,1,7,0|9|0|7
77,92,80,1,8,0|9|-1|0
58,65,90,1,7,0|9|0|7
67,82,61,1,8,0|9|-1|0
61,70,85,1,7,0|9|0|12
74,74,71,1,7,0|9|0|7
68,76,95,1,7,0|9|0|2
45,79,79,1,7,0|116|0|12
87,69,71,1,8,0|9|-1|0
68,87,86,1,7,0|9|0|3
41,65,72,1,7,0|9|0|8
58,79,87,1,7,0|9|0|5
51,72,79,1,7,0|9|0|10
55,83,94,1,7,0|9|17|1
66,50,78,1,7,0|9|66|7
67,52,80,1,7,0|9|0|10
46,64,83,1,7,0|9|0|6
48,43,69,1,7,0|9|15|9
73,71,68,1,7,0|9|0|4
70,80,92,1,7,0|9|0|4
81,65,94,1,8,0|9|-1|0
67,70,61,1,7,0|9|0|11
28,88,69,1,7,0|379|25|13
60,75,83,1,7,0|9|0|9
32,90,79,1,7,0|379|16|12
45,66,61,1,7,0|9|0|10
36,65,71,1,7,0|9|0|10
61,60,95,1,8,0|9|-1|0
78,86,80,1,7,0|9|0|5
79,60,75,1,8,0|9|-1|0
41,60,84,1,7,0|9|0|4
58,51,69,1,7,0|9|0|6
51,51,78,1,7,0|9|0|8
68,84,89,1,7,0|9|0|4
83,80,66,1,8,0|9|-1|0
65,69,97,1,7,0|9|0|1
